node_id,node_type,service_name,environment,region,zone,host_id,container_id,version,cpu_capacity,memory_capacity,replica_count,criticality,scenario_id,topology_id
node_01,rabbitmq,mesh_svc_1,production,ap-southeast-1,ap-southeast-1c,host-443,ct-4730,v2.5.0,4.0,16.0,3,low,scen_000036,top_0036
node_02,notification_service,mesh_svc_2,production,ap-southeast-1,ap-southeast-1c,host-622,ct-4786,v3.9.0,2.0,16.0,1,medium,scen_000036,top_0036
node_03,mysql,mesh_svc_3,production,ap-southeast-1,ap-southeast-1c,host-259,ct-7488,v2.8.0,16.0,4.0,1,low,scen_000036,top_0036
node_04,web_service,mesh_svc_4,production,ap-southeast-1,ap-southeast-1b,host-201,ct-9817,v2.2.0,16.0,16.0,4,medium,scen_000036,top_0036
node_05,redis,mesh_svc_5,production,ap-southeast-1,ap-southeast-1b,host-872,ct-2055,v3.9.0,8.0,4.0,4,low,scen_000036,top_0036
node_06,user_service,mesh_svc_6,production,ap-southeast-1,ap-southeast-1b,host-786,ct-3684,v1.3.0,16.0,4.0,3,low,scen_000036,top_0036
node_07,elasticsearch,mesh_svc_7,production,ap-southeast-1,ap-southeast-1a,host-627,ct-2015,v3.8.0,2.0,64.0,3,high,scen_000036,top_0036
node_08,container,mesh_svc_8,production,ap-southeast-1,ap-southeast-1a,host-473,ct-7594,v2.2.0,8.0,16.0,1,low,scen_000036,top_0036
node_09,recommendation_service,mesh_svc_9,production,ap-southeast-1,ap-southeast-1b,host-840,ct-6732,v1.8.0,16.0,16.0,2,medium,scen_000036,top_0036
node_10,mysql,mesh_svc_10,production,ap-southeast-1,ap-southeast-1c,host-449,ct-2899,v2.9.0,8.0,64.0,2,low,scen_000036,top_0036
node_11,rabbitmq,mesh_svc_11,production,ap-southeast-1,ap-southeast-1c,host-286,ct-3849,v1.7.0,4.0,4.0,1,medium,scen_000036,top_0036
node_12,inventory_service,mesh_svc_12,production,ap-southeast-1,ap-southeast-1c,host-745,ct-2350,v1.2.0,16.0,8.0,5,critical,scen_000036,top_0036
node_13,vm_instance,mesh_svc_13,production,ap-southeast-1,ap-southeast-1c,host-440,ct-9553,v2.0.0,16.0,4.0,5,medium,scen_000036,top_0036
node_14,payment_service,mesh_svc_14,production,ap-southeast-1,ap-southeast-1c,host-371,ct-3003,v3.4.0,4.0,16.0,5,high,scen_000036,top_0036
node_15,kafka,mesh_svc_15,production,ap-southeast-1,ap-southeast-1c,host-678,ct-4082,v1.7.0,8.0,4.0,5,critical,scen_000036,top_0036
node_16,auth_service,mesh_svc_16,production,ap-southeast-1,ap-southeast-1a,host-660,ct-1217,v2.6.0,4.0,8.0,2,low,scen_000036,top_0036
gw_01,api_gateway,api_gateway,production,us-east-1,us-east-1b,host-937,ct-5143,v2.3.0,4.0,16.0,5,critical,scen_000037,top_0037
auth_01,auth_service,auth_service,production,us-east-1,us-east-1a,host-581,ct-7169,v1.1.0,16.0,8.0,1,high,scen_000037,top_0037
order_01,order_service,order_service,production,us-east-1,us-east-1c,host-332,ct-3567,v1.9.0,2.0,8.0,3,critical,scen_000037,top_0037
pay_01,payment_service,payment_service,production,us-east-1,us-east-1a,host-202,ct-7148,v3.4.0,8.0,4.0,2,critical,scen_000037,top_0037
inv_01,inventory_service,inventory_service,production,us-east-1,us-east-1a,host-355,ct-2087,v2.2.0,2.0,8.0,1,high,scen_000037,top_0037
db_master,postgresql,postgresql,production,us-east-1,us-east-1b,host-197,ct-9132,v3.6.0,2.0,64.0,5,critical,scen_000037,top_0037
cache_01,redis,redis,production,us-east-1,us-east-1a,host-174,ct-4594,v2.3.0,16.0,64.0,4,high,scen_000037,top_0037
mq_01,kafka,kafka,production,us-east-1,us-east-1a,host-508,ct-6598,v1.4.0,2.0,32.0,3,high,scen_000037,top_0037
ecom_aux_1,user_service,user_service_1,production,us-east-1,us-east-1b,host-668,ct-6592,v1.1.0,16.0,16.0,2,low,scen_000037,top_0037
ecom_aux_2,user_service,user_service_2,production,us-east-1,us-east-1c,host-877,ct-6068,v1.8.0,16.0,16.0,2,low,scen_000037,top_0037
ecom_aux_3,user_service,user_service_3,production,us-east-1,us-east-1c,host-599,ct-6295,v2.6.0,2.0,64.0,1,low,scen_000037,top_0037
ecom_aux_4,user_service,user_service_4,production,us-east-1,us-east-1b,host-414,ct-4646,v2.1.0,2.0,8.0,5,low,scen_000037,top_0037
ecom_aux_5,user_service,user_service_5,production,us-east-1,us-east-1c,host-652,ct-1290,v3.2.0,8.0,32.0,5,low,scen_000037,top_0037
ecom_aux_6,user_service,user_service_6,production,us-east-1,us-east-1c,host-431,ct-1227,v1.8.0,16.0,8.0,5,low,scen_000037,top_0037
ecom_aux_7,user_service,user_service_7,production,us-east-1,us-east-1a,host-260,ct-2522,v3.6.0,4.0,64.0,3,low,scen_000037,top_0037
ecom_aux_8,user_service,user_service_8,production,us-east-1,us-east-1c,host-221,ct-5865,v3.2.0,4.0,64.0,4,low,scen_000037,top_0037
ecom_aux_9,user_service,user_service_9,production,us-east-1,us-east-1c,host-410,ct-2543,v1.3.0,2.0,4.0,4,low,scen_000037,top_0037
ecom_aux_10,user_service,user_service_10,production,us-east-1,us-east-1b,host-854,ct-2724,v2.1.0,4.0,64.0,3,low,scen_000037,top_0037
ecom_aux_11,user_service,user_service_11,production,us-east-1,us-east-1a,host-140,ct-6607,v2.3.0,16.0,64.0,3,low,scen_000037,top_0037
ecom_aux_12,user_service,user_service_12,production,us-east-1,us-east-1c,host-801,ct-2981,v1.6.0,8.0,64.0,1,low,scen_000037,top_0037
ecom_aux_13,user_service,user_service_13,production,us-east-1,us-east-1b,host-371,ct-2137,v3.4.0,2.0,4.0,2,low,scen_000037,top_0037
ecom_aux_14,user_service,user_service_14,production,us-east-1,us-east-1c,host-159,ct-5877,v2.3.0,4.0,8.0,1,low,scen_000037,top_0037
ecom_aux_15,user_service,user_service_15,production,us-east-1,us-east-1b,host-891,ct-1814,v1.0.0,2.0,16.0,5,low,scen_000037,top_0037
ecom_aux_16,user_service,user_service_16,production,us-east-1,us-east-1b,host-139,ct-7940,v2.4.0,8.0,4.0,2,low,scen_000037,top_0037
ecom_aux_17,user_service,user_service_17,production,us-east-1,us-east-1b,host-143,ct-7732,v2.4.0,8.0,64.0,3,low,scen_000037,top_0037
ecom_aux_18,user_service,user_service_18,production,us-east-1,us-east-1a,host-537,ct-9180,v1.8.0,4.0,16.0,2,low,scen_000037,top_0037
ecom_aux_19,user_service,user_service_19,production,us-east-1,us-east-1c,host-892,ct-6098,v3.1.0,16.0,4.0,3,low,scen_000037,top_0037
ecom_aux_20,user_service,user_service_20,production,us-east-1,us-east-1c,host-249,ct-2901,v3.6.0,4.0,4.0,4,low,scen_000037,top_0037
ecom_aux_21,user_service,user_service_21,production,us-east-1,us-east-1c,host-349,ct-5474,v3.5.0,4.0,64.0,2,low,scen_000037,top_0037
ecom_aux_22,user_service,user_service_22,production,us-east-1,us-east-1b,host-260,ct-8726,v3.7.0,8.0,8.0,3,low,scen_000037,top_0037
ecom_aux_23,user_service,user_service_23,production,us-east-1,us-east-1a,host-172,ct-7299,v3.5.0,8.0,4.0,5,low,scen_000037,top_0037
ecom_aux_24,user_service,user_service_24,production,us-east-1,us-east-1a,host-934,ct-3679,v1.2.0,2.0,64.0,5,low,scen_000037,top_0037
ecom_aux_25,user_service,user_service_25,production,us-east-1,us-east-1b,host-221,ct-3672,v1.6.0,4.0,32.0,5,low,scen_000037,top_0037
ecom_aux_26,user_service,user_service_26,production,us-east-1,us-east-1b,host-838,ct-4779,v1.3.0,8.0,4.0,1,low,scen_000037,top_0037
ecom_aux_27,user_service,user_service_27,production,us-east-1,us-east-1c,host-923,ct-7795,v2.3.0,2.0,32.0,5,low,scen_000037,top_0037
node_00,payment_service,mesh_svc_0,production,us-east-1,us-east-1b,host-185,ct-3052,v1.1.0,2.0,64.0,5,medium,scen_000038,top_0038
node_01,postgresql,mesh_svc_1,production,us-east-1,us-east-1b,host-953,ct-4150,v3.3.0,8.0,32.0,5,medium,scen_000038,top_0038
node_02,rabbitmq,mesh_svc_2,production,us-east-1,us-east-1c,host-938,ct-1962,v1.8.0,2.0,64.0,2,medium,scen_000038,top_0038
node_03,payment_service,mesh_svc_3,production,us-east-1,us-east-1b,host-910,ct-8422,v3.6.0,8.0,32.0,3,low,scen_000038,top_0038
node_04,payment_service,mesh_svc_4,production,us-east-1,us-east-1b,host-711,ct-3477,v1.5.0,16.0,8.0,2,high,scen_000038,top_0038
node_05,object_storage,mesh_svc_5,production,us-east-1,us-east-1c,host-110,ct-3380,v2.0.0,8.0,64.0,5,low,scen_000038,top_0038
node_06,api_gateway,mesh_svc_6,production,us-east-1,us-east-1b,host-538,ct-8351,v2.0.0,8.0,64.0,5,critical,scen_000038,top_0038
node_07,postgresql,mesh_svc_7,production,us-east-1,us-east-1c,host-712,ct-7151,v1.0.0,4.0,32.0,2,medium,scen_000038,top_0038
node_08,postgresql,mesh_svc_8,production,us-east-1,us-east-1b,host-381,ct-6538,v3.9.0,4.0,8.0,4,low,scen_000038,top_0038
node_09,user_service,mesh_svc_9,production,us-east-1,us-east-1c,host-610,ct-2649,v1.4.0,4.0,32.0,5,medium,scen_000038,top_0038
node_10,inventory_service,mesh_svc_10,production,us-east-1,us-east-1c,host-698,ct-3999,v3.0.0,2.0,32.0,4,low,scen_000038,top_0038
node_11,payment_service,mesh_svc_11,production,us-east-1,us-east-1c,host-740,ct-6479,v3.6.0,8.0,8.0,3,medium,scen_000038,top_0038
node_12,kafka,mesh_svc_12,production,us-east-1,us-east-1b,host-774,ct-7141,v2.8.0,8.0,32.0,5,medium,scen_000038,top_0038
node_13,api_gateway,mesh_svc_13,production,us-east-1,us-east-1c,host-438,ct-9739,v2.7.0,2.0,64.0,1,critical,scen_000038,top_0038
node_14,recommendation_service,mesh_svc_14,production,us-east-1,us-east-1b,host-164,ct-5593,v3.1.0,2.0,64.0,3,low,scen_000038,top_0038
node_15,kafka,mesh_svc_15,production,us-east-1,us-east-1a,host-254,ct-3720,v3.7.0,16.0,32.0,5,low,scen_000038,top_0038
node_16,kafka,mesh_svc_16,production,us-east-1,us-east-1a,host-801,ct-5111,v3.2.0,16.0,8.0,3,critical,scen_000038,top_0038
node_17,api_gateway,mesh_svc_17,production,us-east-1,us-east-1c,host-996,ct-7530,v2.3.0,8.0,64.0,3,low,scen_000038,top_0038
node_18,container,mesh_svc_18,production,us-east-1,us-east-1c,host-496,ct-8832,v2.9.0,4.0,16.0,3,critical,scen_000038,top_0038
node_19,recommendation_service,mesh_svc_19,production,us-east-1,us-east-1c,host-281,ct-4818,v3.0.0,8.0,16.0,3,low,scen_000038,top_0038
node_20,mongodb,mesh_svc_20,production,us-east-1,us-east-1a,host-947,ct-1168,v1.8.0,4.0,8.0,4,high,scen_000038,top_0038
node_21,notification_service,mesh_svc_21,production,us-east-1,us-east-1a,host-160,ct-6452,v1.7.0,16.0,4.0,2,high,scen_000038,top_0038
node_22,load_balancer,mesh_svc_22,production,us-east-1,us-east-1b,host-559,ct-1591,v3.1.0,4.0,8.0,2,critical,scen_000038,top_0038
node_23,rabbitmq,mesh_svc_23,production,us-east-1,us-east-1c,host-721,ct-6879,v1.8.0,2.0,4.0,5,medium,scen_000038,top_0038
node_24,rabbitmq,mesh_svc_24,production,us-east-1,us-east-1b,host-971,ct-7464,v1.4.0,4.0,4.0,4,high,scen_000038,top_0038
node_25,redis,mesh_svc_25,production,us-east-1,us-east-1a,host-863,ct-2193,v3.2.0,8.0,32.0,4,medium,scen_000038,top_0038
gw_01,api_gateway,api_gateway,production,us-west-2,us-west-2c,host-368,ct-7150,v3.7.0,4.0,64.0,1,critical,scen_000039,top_0039
auth_01,auth_service,auth_service,production,us-west-2,us-west-2b,host-784,ct-7638,v3.3.0,2.0,16.0,3,high,scen_000039,top_0039
order_01,order_service,order_service,production,us-west-2,us-west-2b,host-259,ct-7880,v3.7.0,4.0,16.0,2,critical,scen_000039,top_0039
pay_01,payment_service,payment_service,production,us-west-2,us-west-2c,host-969,ct-7055,v2.6.0,2.0,8.0,4,critical,scen_000039,top_0039
inv_01,inventory_service,inventory_service,production,us-west-2,us-west-2a,host-982,ct-8097,v1.6.0,8.0,4.0,3,high,scen_000039,top_0039
db_master,postgresql,postgresql,production,us-west-2,us-west-2a,host-194,ct-4584,v1.2.0,2.0,32.0,4,critical,scen_000039,top_0039
cache_01,redis,redis,production,us-west-2,us-west-2c,host-849,ct-3313,v3.2.0,2.0,4.0,2,high,scen_000039,top_0039
mq_01,kafka,kafka,production,us-west-2,us-west-2c,host-948,ct-7195,v2.4.0,8.0,32.0,2,high,scen_000039,top_0039
ecom_aux_1,user_service,user_service_1,production,us-west-2,us-west-2c,host-759,ct-3814,v2.9.0,8.0,64.0,2,low,scen_000039,top_0039
ecom_aux_2,user_service,user_service_2,production,us-west-2,us-west-2a,host-368,ct-5218,v2.6.0,4.0,4.0,2,low,scen_000039,top_0039
ecom_aux_3,user_service,user_service_3,production,us-west-2,us-west-2a,host-564,ct-1650,v3.3.0,2.0,16.0,3,low,scen_000039,top_0039
ecom_aux_4,user_service,user_service_4,production,us-west-2,us-west-2c,host-200,ct-5839,v2.0.0,8.0,16.0,3,low,scen_000039,top_0039
ecom_aux_5,user_service,user_service_5,production,us-west-2,us-west-2b,host-886,ct-3679,v3.1.0,4.0,4.0,4,low,scen_000039,top_0039
ecom_aux_6,user_service,user_service_6,production,us-west-2,us-west-2a,host-893,ct-3743,v1.2.0,2.0,4.0,3,low,scen_000039,top_0039
ecom_aux_7,user_service,user_service_7,production,us-west-2,us-west-2a,host-157,ct-3043,v1.9.0,8.0,16.0,5,low,scen_000039,top_0039
ecom_aux_8,user_service,user_service_8,production,us-west-2,us-west-2b,host-682,ct-2602,v1.8.0,4.0,64.0,3,low,scen_000039,top_0039
ecom_aux_9,user_service,user_service_9,production,us-west-2,us-west-2b,host-953,ct-7138,v3.1.0,2.0,8.0,4,low,scen_000039,top_0039
ecom_aux_10,user_service,user_service_10,production,us-west-2,us-west-2c,host-775,ct-5640,v1.2.0,16.0,4.0,4,low,scen_000039,top_0039
ecom_aux_11,user_service,user_service_11,production,us-west-2,us-west-2b,host-665,ct-9114,v3.4.0,16.0,16.0,4,low,scen_000039,top_0039
ecom_aux_12,user_service,user_service_12,production,us-west-2,us-west-2c,host-817,ct-1030,v1.1.0,16.0,8.0,4,low,scen_000039,top_0039
ecom_aux_13,user_service,user_service_13,production,us-west-2,us-west-2b,host-288,ct-8115,v3.6.0,16.0,16.0,3,low,scen_000039,top_0039
ecom_aux_14,user_service,user_service_14,production,us-west-2,us-west-2c,host-582,ct-3748,v2.2.0,4.0,4.0,4,low,scen_000039,top_0039
ecom_aux_15,user_service,user_service_15,production,us-west-2,us-west-2a,host-106,ct-1685,v1.1.0,16.0,8.0,1,low,scen_000039,top_0039
ecom_aux_16,user_service,user_service_16,production,us-west-2,us-west-2c,host-216,ct-9638,v3.5.0,16.0,8.0,5,low,scen_000039,top_0039
ecom_aux_17,user_service,user_service_17,production,us-west-2,us-west-2b,host-111,ct-1990,v1.1.0,8.0,32.0,2,low,scen_000039,top_0039
ecom_aux_18,user_service,user_service_18,production,us-west-2,us-west-2c,host-511,ct-9674,v3.8.0,2.0,8.0,1,low,scen_000039,top_0039
ecom_aux_19,user_service,user_service_19,production,us-west-2,us-west-2c,host-655,ct-5153,v3.0.0,8.0,8.0,2,low,scen_000039,top_0039
ecom_aux_20,user_service,user_service_20,production,us-west-2,us-west-2a,host-939,ct-9122,v2.0.0,8.0,16.0,5,low,scen_000039,top_0039
ecom_aux_21,user_service,user_service_21,production,us-west-2,us-west-2a,host-820,ct-4831,v1.4.0,4.0,64.0,2,low,scen_000039,top_0039
ingest_01,api_gateway,ingestion_gateway,production,eu-central-1,eu-central-1a,host-290,ct-4645,v1.2.0,16.0,64.0,4,critical,scen_000040,top_0040
kafka_broker,kafka,kafka,production,eu-central-1,eu-central-1a,host-369,ct-5977,v1.5.0,4.0,32.0,1,critical,scen_000040,top_0040
notif_01,notification_service,notification_service,production,eu-central-1,eu-central-1a,host-532,ct-3076,v2.5.0,16.0,4.0,3,high,scen_000040,top_0040
user_01,user_service,user_service,production,eu-central-1,eu-central-1b,host-779,ct-1931,v1.6.0,8.0,16.0,4,medium,scen_000040,top_0040
db_event,mysql,mysql,production,eu-central-1,eu-central-1a,host-880,ct-4483,v2.1.0,8.0,4.0,1,high,scen_000040,top_0040
consumer_1,web_service,kafka_consumer_1,production,eu-central-1,eu-central-1b,host-884,ct-4834,v3.0.0,4.0,64.0,3,low,scen_000040,top_0040
consumer_2,web_service,kafka_consumer_2,production,eu-central-1,eu-central-1a,host-469,ct-4562,v1.0.0,2.0,64.0,2,low,scen_000040,top_0040
consumer_3,web_service,kafka_consumer_3,production,eu-central-1,eu-central-1c,host-569,ct-1952,v2.6.0,16.0,16.0,5,low,scen_000040,top_0040
consumer_4,web_service,kafka_consumer_4,production,eu-central-1,eu-central-1c,host-964,ct-4825,v1.3.0,16.0,8.0,5,low,scen_000040,top_0040
consumer_5,web_service,kafka_consumer_5,production,eu-central-1,eu-central-1b,host-612,ct-5104,v3.2.0,8.0,8.0,2,low,scen_000040,top_0040
consumer_6,web_service,kafka_consumer_6,production,eu-central-1,eu-central-1a,host-605,ct-9357,v1.0.0,16.0,16.0,1,low,scen_000040,top_0040
consumer_7,web_service,kafka_consumer_7,production,eu-central-1,eu-central-1a,host-690,ct-9645,v3.6.0,8.0,8.0,3,low,scen_000040,top_0040
consumer_8,web_service,kafka_consumer_8,production,eu-central-1,eu-central-1b,host-130,ct-6827,v2.8.0,2.0,64.0,3,low,scen_000040,top_0040
consumer_9,web_service,kafka_consumer_9,production,eu-central-1,eu-central-1b,host-633,ct-4479,v2.7.0,4.0,4.0,5,low,scen_000040,top_0040
consumer_10,web_service,kafka_consumer_10,production,eu-central-1,eu-central-1a,host-870,ct-9515,v3.8.0,16.0,64.0,1,low,scen_000040,top_0040
consumer_11,web_service,kafka_consumer_11,production,eu-central-1,eu-central-1b,host-655,ct-8849,v1.7.0,2.0,4.0,5,low,scen_000040,top_0040
node_00,notification_service,mesh_svc_0,production,us-west-2,us-west-2b,host-188,ct-5411,v3.3.0,4.0,16.0,3,high,scen_000041,top_0041
node_01,order_service,mesh_svc_1,production,us-west-2,us-west-2a,host-172,ct-3187,v3.2.0,8.0,4.0,1,low,scen_000041,top_0041
node_02,mongodb,mesh_svc_2,production,us-west-2,us-west-2c,host-678,ct-5704,v3.0.0,2.0,8.0,1,low,scen_000041,top_0041
node_03,vm_instance,mesh_svc_3,production,us-west-2,us-west-2b,host-345,ct-3675,v3.5.0,2.0,32.0,5,critical,scen_000041,top_0041
node_04,kafka,mesh_svc_4,production,us-west-2,us-west-2c,host-312,ct-6421,v2.9.0,4.0,4.0,5,high,scen_000041,top_0041
node_05,elasticsearch,mesh_svc_5,production,us-west-2,us-west-2c,host-189,ct-5673,v3.6.0,2.0,32.0,2,low,scen_000041,top_0041
node_06,vm_instance,mesh_svc_6,production,us-west-2,us-west-2b,host-533,ct-6808,v1.1.0,2.0,4.0,2,medium,scen_000041,top_0041
node_07,auth_service,mesh_svc_7,production,us-west-2,us-west-2b,host-689,ct-9357,v2.9.0,4.0,16.0,5,high,scen_000041,top_0041
node_08,notification_service,mesh_svc_8,production,us-west-2,us-west-2b,host-943,ct-1086,v3.1.0,8.0,32.0,3,critical,scen_000041,top_0041
node_09,postgresql,mesh_svc_9,production,us-west-2,us-west-2b,host-462,ct-3940,v1.8.0,2.0,16.0,5,critical,scen_000041,top_0041
node_10,web_service,mesh_svc_10,production,us-west-2,us-west-2c,host-442,ct-5504,v3.8.0,16.0,8.0,5,low,scen_000041,top_0041
node_11,redis,mesh_svc_11,production,us-west-2,us-west-2c,host-613,ct-4290,v3.4.0,8.0,16.0,5,medium,scen_000041,top_0041
node_12,inventory_service,mesh_svc_12,production,us-west-2,us-west-2c,host-374,ct-6572,v1.5.0,2.0,16.0,4,critical,scen_000041,top_0041
node_13,payment_service,mesh_svc_13,production,us-west-2,us-west-2b,host-463,ct-4267,v2.4.0,4.0,8.0,1,critical,scen_000041,top_0041
node_14,k8s_node,mesh_svc_14,production,us-west-2,us-west-2b,host-541,ct-3310,v1.2.0,16.0,8.0,3,low,scen_000041,top_0041
node_15,vm_instance,mesh_svc_15,production,us-west-2,us-west-2b,host-727,ct-3698,v2.8.0,16.0,8.0,4,high,scen_000041,top_0041
node_16,object_storage,mesh_svc_16,production,us-west-2,us-west-2c,host-112,ct-1483,v2.1.0,2.0,32.0,2,critical,scen_000041,top_0041
node_17,redis,mesh_svc_17,production,us-west-2,us-west-2c,host-881,ct-4449,v2.1.0,4.0,16.0,1,high,scen_000041,top_0041
node_18,mongodb,mesh_svc_18,production,us-west-2,us-west-2b,host-697,ct-8038,v2.3.0,2.0,64.0,4,medium,scen_000041,top_0041
node_19,k8s_node,mesh_svc_19,production,us-west-2,us-west-2c,host-446,ct-8828,v2.8.0,16.0,16.0,5,low,scen_000041,top_0041
node_20,payment_service,mesh_svc_20,production,us-west-2,us-west-2b,host-962,ct-2858,v1.4.0,2.0,64.0,1,low,scen_000041,top_0041
node_21,load_balancer,mesh_svc_21,production,us-west-2,us-west-2b,host-384,ct-4697,v3.0.0,16.0,4.0,4,critical,scen_000041,top_0041
node_22,recommendation_service,mesh_svc_22,production,us-west-2,us-west-2c,host-826,ct-6394,v3.4.0,4.0,64.0,4,low,scen_000041,top_0041
node_23,user_service,mesh_svc_23,production,us-west-2,us-west-2b,host-169,ct-3307,v2.9.0,8.0,32.0,3,low,scen_000041,top_0041
node_24,vm_instance,mesh_svc_24,production,us-west-2,us-west-2b,host-603,ct-9290,v2.3.0,16.0,64.0,3,high,scen_000041,top_0041
node_25,redis,mesh_svc_25,production,us-west-2,us-west-2b,host-323,ct-4003,v3.6.0,8.0,64.0,3,critical,scen_000041,top_0041
node_26,redis,mesh_svc_26,production,us-west-2,us-west-2a,host-573,ct-3848,v1.0.0,16.0,16.0,4,low,scen_000041,top_0041
node_27,rabbitmq,mesh_svc_27,production,us-west-2,us-west-2a,host-361,ct-6001,v3.3.0,16.0,64.0,4,high,scen_000041,top_0041
gw_01,api_gateway,api_gateway,production,eu-central-1,eu-central-1a,host-927,ct-1000,v2.6.0,4.0,16.0,1,critical,scen_000042,top_0042
auth_01,auth_service,auth_service,production,eu-central-1,eu-central-1b,host-268,ct-9064,v1.5.0,16.0,32.0,5,high,scen_000042,top_0042
order_01,order_service,order_service,production,eu-central-1,eu-central-1b,host-864,ct-7257,v3.8.0,16.0,32.0,4,critical,scen_000042,top_0042
pay_01,payment_service,payment_service,production,eu-central-1,eu-central-1c,host-783,ct-6263,v3.9.0,8.0,16.0,4,critical,scen_000042,top_0042
inv_01,inventory_service,inventory_service,production,eu-central-1,eu-central-1c,host-540,ct-7156,v2.2.0,2.0,16.0,4,high,scen_000042,top_0042
db_master,postgresql,postgresql,production,eu-central-1,eu-central-1c,host-288,ct-4015,v1.8.0,16.0,16.0,2,critical,scen_000042,top_0042
cache_01,redis,redis,production,eu-central-1,eu-central-1a,host-489,ct-4098,v1.8.0,2.0,64.0,2,high,scen_000042,top_0042
mq_01,kafka,kafka,production,eu-central-1,eu-central-1c,host-162,ct-4662,v1.6.0,2.0,16.0,5,high,scen_000042,top_0042
ecom_aux_1,user_service,user_service_1,production,eu-central-1,eu-central-1c,host-991,ct-8671,v1.4.0,2.0,8.0,3,low,scen_000042,top_0042
